Class,Accel_x,Accel_y,Accel_y,Delta_accel_x,Delta_accel_y,Delta_accel_z,Previous_delta_accelerate_x,Previous_delta_accel_y,Previous_delta_z,Gyro_x,Gyro_y,Gyro_z,Delta_gyro_x,Delta_gyro_y,Delta_gyro_z,Prev_delta_gyro_x,Prev_delta_gyro_y,Prev_delta_gyro_z
0,0.09069824,-0.5131836,-0.8337402,-0.4008789,0.1209717,-0.3197021,-0.4453125,0.07287598,-0.3116455,0.6713867,-61.88964,-6.16455,11.35254,-16.78467,-6.04248,3.356933,-66.71143,-5.798339
0,-0.3438721,-0.7303467,-0.5762939,-0.4345703,-0.2171631,0.2574463,-0.8354492,-0.09619141,-0.06225586,-0.427246,-41.3208,-18.9209,-1.098633,20.56885,-12.75635,10.25391,3.78418,-18.79883
0,-0.2027588,-0.71875,-0.5317383,0.1411133,0.01159668,0.04455566,-0.293457,-0.2055664,0.302002,-35.21729,81.17675,33.44727,-34.79004,122.4975,52.36816,-35.88867,143.0664,39.61182
0,0.1748047,-0.55896,-0.8040771,0.3775635,0.15979,-0.2723389,0.5186768,0.1713867,-0.2277832,5.126953,-10.25391,-3.601074,40.34424,-91.43066,-37.04834,5.554199,31.06689,15.31982
0,-0.2817383,-0.6555176,-0.5616455,-0.456543,-0.09655762,0.2424316,-0.07897949,0.06323242,-0.02990723,27.70996,14.22119,67.07764,22.58301,24.4751,70.67871,62.92725,-66.95556,33.63037
1,-0.7647705,0.7028809,-0.2629395,-0.7647705,0.7028809,-0.2629395,-0.7647705,0.7028809,-0.2629395,-399.7802,6.896972,36.31592,-399.7802,6.896972,36.31592,-399.7802,6.896972,36.31592
1,-0.5727539,-0.1693115,0.8963623,0.1920166,-0.8721924,1.159302,-0.5727539,-0.1693115,0.8963623,0.5493164,-0.5493164,-6.469726,400.3296,-7.446289,-42.78564,0.5493164,-0.5493164,-6.469726
1,-0.904541,0.4506836,-0.526001,-0.3317871,0.6199951,-1.422363,-0.1397705,-0.2521973,-0.2630615,332.5805,93.9331,-88.80614,332.0312,94.48241,-82.33642,732.3608,87.03613,-125.1221
1,-0.5358887,-0.2253418,-0.8618164,0.3686523,-0.6760254,-0.3358154,0.03686523,-0.05603027,-1.758179,73.12012,-0.3662109,4.882813,-259.4604,-94.29931,93.68896,72.5708,0.1831055,11.35254
1,-0.5410156,0.1098633,0.7479248,-0.005126953,0.3352051,1.609741,0.3635254,-0.3408203,1.273926,80.62743,105.7129,-33.08105,7.507317,106.0791,-37.96387,-251.9531,11.77979,55.72509
1,-0.4265137,1.072388,0.2137451,0.114502,0.9625244,-0.5341797,0.109375,1.297729,1.075562,200.0732,-34.66797,-10.68115,119.4458,-140.3809,22.3999,126.9531,-34.30176,-15.56396
1,-0.550293,0.3110352,-0.8404541,-0.1237793,-0.7613525,-1.054199,-0.009277344,0.2011719,-1.588379,86.97509,-37.78076,-6.103515,-113.0981,-3.112793,4.577636,6.347656,-143.4937,26.97754
1,-1.029663,-0.1981201,-0.7961426,-0.4793701,-0.5091553,0.04431152,-0.6031494,-1.270508,-1.009888,-54.80957,-347.7783,1.037598,-141.7847,-309.9975,7.141113,-254.8828,-313.1103,11.71875
1,0.9118652,0.06115723,0.7937012,1.941528,0.2592773,1.589844,1.462158,-0.2498779,1.634155,14.52637,-143.0054,-19.04297,69.33593,204.7729,-20.08057,-72.44872,-105.2246,-12.93945
1,0.3658447,-0.3378906,1.119141,-0.5460205,-0.3990479,0.3254395,1.395508,-0.1397705,1.915283,-16.60156,396.6064,59.26513,-31.12793,539.6118,78.30811,38.208,744.3847,58.22754
1,-0.2657471,0.137085,-1.019287,-0.6315918,0.4749756,-2.138428,-1.177612,0.07592773,-1.812988,7.080078,-7.141113,5.187988,23.68164,-403.7475,-54.07714,-7.446289,135.8643,24.23096
1,-0.4064941,-0.4217529,-0.1069336,-0.1407471,-0.5588379,0.9123535,-0.7723389,-0.0838623,-1.226074,639.4653,-57.37304,-47.30224,632.3853,-50.23193,-52.49023,656.0669,-453.9795,-106.5674
1,-0.4129639,0.2452393,0.9541016,-0.006469727,0.6669922,1.061035,-0.1472168,0.1081543,1.973389,-36.31592,20.75195,-5.676269,-675.7813,78.12499,41.62597,-43.396,27.89306,-10.86426
1,-0.7111816,0.8969727,-0.4244385,-0.2982178,0.6517334,-1.37854,-0.3046875,1.318726,-0.3175049,-209.8389,175.5981,81.604,-173.5229,154.8462,87.28027,-849.3042,232.9712,128.9062
1,-0.4683838,0.3360596,0.8404541,0.2427979,-0.5609131,1.264893,-0.05541992,0.09082031,-0.1136475,14.89258,6.469726,20.93506,224.7314,-169.1284,-60.66894,51.2085,-14.28222,26.61133
1,-0.7197266,-0.470459,-0.802124,-0.2513428,-0.8065186,-1.642578,-0.008544922,-1.367432,-0.3776855,-44.86084,70.3125,-74.40186,-59.75341,63.84277,-95.33691,164.978,-105.2856,-156.0059
1,-0.2687988,-0.7487793,-0.5291748,0.4509277,-0.2783203,0.2729492,0.199585,-1.084839,-1.369629,64.33105,39.97803,-94.23827,109.1919,-30.33447,-19.83642,49.43848,33.5083,-115.1733
1,0.5925293,0.6409912,1.241333,0.8613281,1.389771,1.770508,1.312256,1.11145,2.043457,-40.71045,-146.8506,111.145,-105.0415,-186.8286,205.3833,4.150391,-217.1631,185.5469
1,-0.03955078,1.051392,0.5151367,-0.6320801,0.4104004,-0.7261963,0.229248,1.800171,1.044312,-145.1416,-4.760742,-9.94873,-104.4312,142.0898,-121.0937,-209.4727,-44.73877,84.28954
1,-0.05712891,-0.2041016,-0.9680176,-0.01757813,-1.255493,-1.483154,-0.6496582,-0.8450928,-2.209351,34.79004,30.76172,-4.02832,179.9316,35.52246,5.92041,75.50049,177.6123,-115.1733
1,-0.1395264,-0.6904297,-1.2146,-0.08239746,-0.4863281,-0.246582,-0.09997559,-1.741821,-1.729736,258.3008,13.30566,39.61182,223.5107,-17.45605,43.64014,403.4424,18.06641,49.56055
1,-0.02526855,0.8951416,0.5761719,0.1142578,1.585571,1.790771,0.03186035,1.099243,1.544189,-11.59668,11.53564,7.141113,-269.8975,-1.77002,-32.4707,-46.38672,-19.22607,11.16943
1,0.01879883,-0.5626221,-0.3449707,0.04406738,-1.457764,-0.9211426,0.1583252,0.1278076,0.8696289,-907.4706,-40.1001,-77.88086,-895.874,-51.63574,-85.02197,-1165.771,-53.40576,-117.4927
1,0.04455566,-0.3806152,-0.935791,0.02575684,0.1820068,-0.5908203,0.06982422,-1.275757,-1.511963,24.10888,156.6162,43.27392,931.5795,196.7163,121.1548,35.70556,145.0806,36.13281
1,0.3153076,-0.4906006,0.9532471,0.270752,-0.1099854,1.889038,0.2965088,0.07202148,1.298218,15.25879,47.18017,2.990722,-8.850097,-109.436,-40.2832,922.7294,87.28027,80.87158
1,0.8356934,-0.4729004,0.4550781,0.5203857,0.0177002,-0.4981689,0.7911377,-0.09228516,1.390869,-75.74463,-419.9218,112.3047,-91.00342,-467.102,109.314,-99.85352,-576.5381,69.03076
1,-0.1369629,-0.657959,-0.7116699,-0.9726563,-0.1850586,-1.166748,-0.4522705,-0.1673584,-1.664917,-13.12256,-34.97314,27.9541,62.62207,384.9487,-84.35058,-28.38135,-82.15332,24.96338
1,-0.7171631,-0.8691406,0.6599121,-0.5802002,-0.2111816,1.371582,-1.552856,-0.3962402,0.204834,283.3252,-282.5928,60.79101,296.4478,-247.6196,32.83691,359.0698,137.3291,-51.51367
1,-0.1990967,-0.6627197,0.7307129,0.5180664,0.2064209,0.07080078,-0.06213379,-0.004760742,1.442383,-10.92529,6.835937,7.751464,-294.2505,289.4287,-53.03955,2.197266,41.80908,-20.20263
1,-0.4990234,-0.5909424,-0.536377,-0.2999268,0.07177734,-1.26709,0.2181396,0.2781982,-1.196289,-71.16699,515.0146,-82.33642,-60.2417,508.1787,-90.08788,-354.4922,797.6074,-143.1274
1,0.1096191,-0.685791,-0.7236328,0.6086426,-0.09484863,-0.1872559,0.3087158,-0.02307129,-1.454346,11.77978,-20.81299,0.3662109,82.94678,-535.8276,82.70263,22.70508,-27.64892,-7.385253
1,0.1413574,0.8635254,0.5283203,0.03173828,1.549316,1.251953,0.6403809,1.454468,1.064697,53.58886,65.18555,75.25635,41.80908,85.99854,74.89014,124.7559,-449.8291,157.5928
1,0.003051758,1.202637,0.4886475,-0.1383057,0.3391113,-0.03967285,-0.1065674,1.888428,1.21228,-186.9507,-9.887695,-53.03955,-240.5395,-75.07324,-128.2959,-198.7305,10.92529,-53.40576
1,-0.1716309,-0.3210449,-1.202759,-0.1746826,-1.523682,-1.691406,-0.3129883,-1.18457,-1.731079,-19.83643,27.9541,-27.52685,167.1142,37.8418,25.51269,-73.42529,-37.23145,-102.7832
1,-0.03039551,-0.2872314,-0.8800049,0.1412354,0.03381348,0.3227539,-0.03344727,-1.489868,-1.368652,-73.12012,-24.04785,63.17138,-53.28369,-52.00195,90.69823,113.8306,-14.16015,116.2109
1,-0.03723145,0.5454102,1.198242,-0.006835938,0.8326416,2.078247,0.1343994,0.8664551,2.401001,-60.72998,-69.64111,36.62109,12.39014,-45.59326,-26.55029,-40.89355,-97.59521,64.14795
1,-0.3011475,1.262207,0.3717041,-0.263916,0.7167969,-0.8265381,-0.270752,1.549438,1.251709,329.5288,97.229,-31.49414,390.2588,166.8701,-68.11523,402.6489,121.2768,-94.66552
1,0.2283936,-0.9532471,-0.8813477,0.529541,-2.215454,-1.253052,0.265625,-1.498657,-2.07959,-64.02588,-35.70557,-62.5,-393.5547,-132.9346,-31.00586,-3.295902,33.93555,-99.12109
1,0.4084473,-0.5325928,0.2939453,0.1800537,0.4206543,1.175293,0.7095947,-1.7948,-0.07775879,119.5068,398.4375,-47.0581,183.5327,434.143,15.44189,-210.0219,301.2085,-15.56396
1,-0.2109375,-0.7227783,0.6087646,-0.6193848,-0.1901855,0.3148193,-0.4393311,0.2304688,1.490112,-21.48437,5.004883,-9.216309,-140.9912,-393.4326,37.84179,42.5415,40.71045,53.28369
1,0.2993164,-0.7530518,0.1374512,0.5102539,-0.03027344,-0.4713135,-0.1091309,-0.220459,-0.1564941,-2.868652,-312.8052,33.20313,18.61572,-317.8101,42.41943,-122.3755,-711.2427,80.26123
1,0.06115723,-0.6195068,-0.8067627,-0.2381592,0.1335449,-0.9442139,0.2720947,0.1032715,-1.415527,148.1934,-290.1611,16.29639,151.062,22.64404,-16.90674,169.6777,-295.166,25.5127
1,-0.06213379,-0.8441162,0.4575195,-0.123291,-0.2246094,1.264282,-0.3614502,-0.09106445,0.3200684,2.929687,8.544922,2.197266,-145.2637,298.7061,-14.09912,5.798339,321.3501,-31.00586
1,0.02258301,-1.364136,-0.4782715,0.0847168,-0.5200195,-0.935791,-0.03857422,-0.7446289,0.3284912,-35.64453,91.18652,-57.98339,-38.57422,82.64159,-60.18066,-183.8379,381.3477,-74.27979
1,-0.5466309,-0.4143066,-0.5805664,-0.5692139,0.9498291,-0.1022949,-0.4844971,0.4298096,-1.038086,-87.58544,-39.36768,180.7861,-51.94091,-130.5542,238.7695,-90.51513,-47.9126,178.5889
1,-0.7521973,-0.1345215,-0.1134033,-0.2055664,0.2797852,0.4671631,-0.7747803,1.229614,0.3648682,598.0225,-247.9248,10.92529,685.6079,-208.5571,-169.8608,633.667,-339.1113,68.90868
1,-0.5252686,-0.116333,1.028809,0.2269287,0.01818848,1.142212,0.0213623,0.2979736,1.609375,-70.73975,12.93945,-31.79931,-668.7622,260.8642,-42.72461,16.8457,52.30713,-212.5854
1,-0.6188965,-0.6148682,-0.4780273,-0.09362793,-0.4985352,-1.506836,0.1333008,-0.4803467,-0.364624,-232.1167,19.59229,94.17724,-161.3769,6.652833,125.9766,-830.1392,267.5171,83.25195
1,-0.5522461,0.5222168,0.7224121,0.06665039,1.137085,1.200439,-0.02697754,0.6385498,-0.3063965,-24.16992,35.70557,-6.713867,207.9468,16.11328,-100.8911,46.56982,22.76611,25.08545
1,-0.5340576,0.791626,0.3212891,0.01818848,0.2694092,-0.401123,0.08483887,1.406494,0.7993164,497.5586,-87.03613,-99.85351,521.7285,-122.7417,-93.13964,729.6752,-106.6284,-194.0307
1,-0.6363525,-0.144165,-0.7513428,-0.1022949,-0.935791,-1.072632,-0.08410645,-0.6663818,-1.473755,-6.16455,-1.647949,12.02392,-503.7231,85.38818,111.8774,18.00537,-37.35352,18.73779
1,0.8948975,-0.01867676,0.4963379,1.53125,0.1254883,1.247681,1.428955,-0.8103027,0.1750488,140.1978,-554.4434,115.2344,146.3623,-552.7954,103.2104,-357.3608,-467.4072,215.0879
1,0.8342285,-0.06494141,0.5845947,-0.06066895,-0.04626465,0.08825684,1.470581,0.07922363,1.335938,4.272461,-11.23047,-5.004883,-135.9253,543.2129,-120.2393,10.43701,-9.582519,-17.02881
1,-0.1953125,-0.03051758,0.1904297,-1.029541,0.03442383,-0.394165,-1.09021,-0.01184082,-0.3059082,-30.63965,507.1411,-30.63965,-34.91211,518.3715,-25.63476,-170.8374,1061.584,-145.874
1,-0.619873,-0.1668701,-0.7539063,-0.4245605,-0.1363525,-0.9443359,-1.454102,-0.1019287,-1.338501,119.2627,-3.173828,-5.126953,149.9023,-510.3149,25.51269,114.9902,8.05664,-0.1220698
1,-0.6181641,0.2235107,0.8422852,0.001708984,0.3903809,1.596191,-0.4228516,0.2540283,0.6518555,102.8442,5.310058,-82.09228,-16.41846,8.483886,-76.96532,133.4839,-501.831,-51.45263
1,-0.6796875,-0.4641113,0.5274658,-0.06152344,-0.6876221,-0.3148193,-0.05981445,-0.2972412,1.281372,-363.0371,-70.25146,-27.03857,-465.8813,-75.56152,55.0537,-482.2998,-67.07764,-21.91162
1,-0.7784424,0.7581787,-0.1055908,-0.09875488,1.22229,-0.6330566,-0.1602783,0.534668,-0.947876,-66.04004,66.52832,47.97363,296.997,136.7798,75.0122,-168.8843,61.21826,130.0659
1,-0.5155029,0.2054443,0.8851318,0.2629395,-0.5527344,0.9907227,0.1641846,0.6695557,0.357666,-17.21191,9.82666,-7.202148,48.82813,-56.70166,-55.17578,345.8252,80.07813,19.83642
1,-0.4824219,0.7775879,-0.1450195,0.03308105,0.5721436,-1.030151,0.2960205,0.01940918,-0.03942871,367.3095,-156.7993,-239.4409,384.5215,-166.626,-232.2388,433.3496,-223.3276,-287.4145
1,-0.6307373,-0.5029297,-0.5131836,-0.1483154,-1.280518,-0.3681641,-0.1152344,-0.708374,-1.398315,44.73877,22.09472,7.080078,-322.5708,178.894,246.521,61.95068,12.26806,14.28223
1,-0.6749268,0.4776611,0.8619385,-0.04418945,0.9805908,1.375122,-0.1925049,-0.2999268,1.006958,47.60742,32.71484,-50.96435,2.868652,10.62012,-58.04443,-319.7021,189.5142,188.4765
1,-0.7403564,0.1317139,0.7584229,-0.06542969,-0.3459473,-0.1035156,-0.1096191,0.6346436,1.271606,-72.02148,-6.347656,16.23535,-119.6289,-39.0625,67.19971,-116.7603,-28.44238,9.155273
1,-0.5635986,0.5150146,-0.2757568,0.1767578,0.3833008,-1.03418,0.1113281,0.03735352,-1.137695,-358.3374,82.94677,62.25586,-286.3159,89.29443,46.0205,-405.9448,50.23193,113.2202
1,-0.7198486,0.1213379,0.7231445,-0.15625,-0.3936768,0.9989014,0.02050781,-0.01037598,-0.03527832,3.540039,-21.78955,2.929687,361.8774,-104.7363,-59.32617,75.56152,-15.44189,-13.30566
1,-0.623291,-0.03063965,-0.3425293,0.09655762,-0.1519775,-1.065674,-0.05969238,-0.5456543,-0.06677246,-77.88086,-29.54101,-135.0098,-81.4209,-7.751465,-137.9395,280.4565,-112.4878,-197.2656
1,-0.3356934,-0.5924072,-1.115479,0.2875977,-0.5617676,-0.7729492,0.3841553,-0.7137451,-1.838623,355.3466,-54.6875,-45.77636,433.2275,-25.14648,89.2334,351.8066,-32.89795,-48.70605
1,-0.02978516,0.8321533,0.56604,0.3059082,1.424561,1.681519,0.5935059,0.862793,0.9085693,61.27929,29.96826,-3.662109,-294.0674,84.65575,42.11425,139.1602,59.50927,131.3477
1,0.1560059,-0.4146729,0.8266602,0.185791,-1.246826,0.2606201,0.4916992,0.1777344,1.942139,-332.2754,-50.10986,-11.2915,-393.5547,-80.07812,-7.629394,-687.622,4.577637,34.48486
1,-0.04736328,0.1168213,-1.006104,-0.2033691,0.5314941,-1.832764,-0.01757813,-0.715332,-1.572144,-48.33984,-22.3999,81.23779,283.9355,27.70996,92.52929,-109.6191,-52.36816,84.89989
1,-0.0501709,0.7307129,0.8713379,-0.002807617,0.6138916,1.877441,-0.2061768,1.145386,0.04467773,-11.59668,-3.662109,27.46582,36.74316,18.73779,-53.77197,320.6787,46.44775,38.75732
1,0.06665039,0.2860107,1.096191,0.1168213,-0.4447021,0.2248535,0.1140137,0.1691895,2.102295,49.3164,9.094238,-7.93457,60.91308,12.75635,-35.40039,97.65624,31.49414,-89.17236
1,0.1707764,-0.6704102,-0.87854,0.104126,-0.9564209,-1.974731,0.2209473,-1.401123,-1.749878,358.4594,67.74902,7.568359,309.143,58.65479,15.50293,370.0561,71.41113,-19.89746
1,-0.08825684,0.269043,0.8479004,-0.2590332,0.9394531,1.72644,-0.1549072,-0.01696777,-0.248291,200.1953,-29.35791,2.746582,-158.2641,-97.10693,-4.821777,150.8789,-38.45215,10.68115
1,0.02636719,0.8847656,0.5078125,0.114624,0.6157227,-0.3400879,-0.1444092,1.555176,1.386353,-5.737304,6.530761,-6.835937,-205.9326,35.88867,-9.582519,-364.1967,-61.21826,-14.4043
1,-0.04699707,0.5400391,0.7142334,-0.07336426,-0.3447266,0.2064209,0.04125977,0.2709961,-0.133667,3.112793,-20.75195,-4.943848,8.850097,-27.28271,1.892089,-197.0825,8.605957,-7.69043
1,-0.06396484,-0.7087402,-1.125122,-0.01696777,-1.248779,-1.839355,-0.09033203,-1.593506,-1.632935,-228.8818,3.479004,0.8544921,-231.9946,24.23096,5.79834,-223.1445,-3.051758,7.690429
1,-0.03796387,-0.5405273,-0.8336182,0.02600098,0.1682129,0.2915039,0.009033203,-1.080566,-1.547852,2.807617,7.141113,5.615234,231.6894,3.662109,4.760742,-0.3051758,27.89306,10.55908
1,-0.004516602,0.5189209,-1.149902,0.03344727,1.059448,-0.3162842,0.05944824,1.227661,-0.02478027,-334.3506,-6.408691,26.12304,-337.1582,-13.5498,20.50781,-105.4687,-9.887694,25.26855
1,0.01025391,0.510376,0.8455811,0.01477051,-0.008544922,1.995483,0.04821777,1.050903,1.679199,7.507324,-10.19287,-0.7324218,341.8579,-3.784179,-26.85547,4.699707,-17.33398,-6.347656
1,-0.1011963,1.001099,0.678833,-0.1114502,0.4907227,-0.166748,-0.09667969,0.4821777,1.828735,304.8096,-6.16455,-23.37646,297.3022,4.02832,-22.64404,639.1602,0.2441406,-49.49951
1,0.04956055,-0.9970703,-0.4068604,0.1507568,-1.998169,-1.085693,0.03930664,-1.507446,-1.252441,-45.28808,-7.93457,16.72363,-350.0977,-1.77002,40.1001,-52.79541,2.2583,17.45605
1,-0.4647217,-0.8520508,-0.1074219,-0.5142822,0.1450195,0.2994385,-0.3635254,-1.853149,-0.7862549,74.03564,156.8604,149.5972,119.3237,164.7949,132.8735,-230.7739,163.0249,172.9736
1,-0.7470703,0.114624,-0.699707,-0.2823486,0.9666748,-0.5922852,-0.7966309,1.111694,-0.2928467,157.4097,-15.38086,25.26855,83.37402,-172.2412,-124.3286,202.6978,-7.446289,8.54492
1,-0.8945313,-0.404541,0.5675049,-0.1474609,-0.519165,1.267212,-0.4298096,0.4475098,0.6749268,-25.63476,-69.2749,-27.9541,-183.0444,-53.89404,-53.22265,-99.67041,-226.1353,-177.5513
1,-0.6671143,-0.1037598,0.7480469,0.227417,0.3007813,0.180542,0.07995605,-0.2183838,1.447754,-105.896,-38.51318,-30.70068,-80.26122,30.76172,-2.746582,-263.3057,-23.13232,-55.96923
1,-0.7313232,0.1268311,-0.4360352,-0.06420898,0.2305908,-1.184082,0.163208,0.5313721,-1.00354,-362.3047,102.6001,245.3613,-256.4087,141.1133,276.062,-336.6699,171.875,273.3154
1,-0.6921387,0.6906738,-0.2545166,0.03918457,0.5638428,0.1815186,-0.02502441,0.7944336,-1.002563,99.18212,-37.53662,11.53564,461.4868,-140.1367,-233.8257,205.0781,0.9765625,42.23632
1,-0.6015625,0.04406738,-0.8603516,0.09057617,-0.6466064,-0.605835,0.1297607,-0.08276367,-0.4243164,-128.6011,52.6123,38.45215,-227.7832,90.14893,26.9165,233.7036,-49.98779,-206.9092
1,-0.5429688,0.5671387,0.6561279,0.05859375,0.5230713,1.516479,0.1491699,-0.1235352,0.9106445,-29.78515,61.21826,-76.23291,98.81592,8.605957,-114.6851,-128.9673,98.75488,-87.76855
1,-0.1796875,0.2191162,1.090454,0.3632813,-0.3480225,0.4343262,0.421875,0.1750488,1.950806,-126.0986,125.7934,-56.64062,-96.31347,64.5752,19.59229,2.502449,73.18115,-95.09277
1,-0.6749268,0.07519531,0.6645508,-0.4952393,-0.1439209,-0.4259033,-0.131958,-0.4919434,0.008422852,199.5849,-27.09961,32.4707,325.6836,-152.8931,89.11133,229.3701,-88.31786,108.7036
1,-0.5670166,-0.08093262,-0.8883057,0.1079102,-0.1561279,-1.552856,-0.3873291,-0.3000488,-1.97876,6.408691,-8.605957,7.507324,-193.1763,18.49365,-24.96338,132.5073,-134.3994,64.14794
1,-0.3146973,0.4117432,-0.8514404,0.2523193,0.4926758,0.03686523,0.3602295,0.3365479,-1.515991,-30.27344,17.15088,24.04785,-36.68213,25.75684,16.54053,-229.8584,44.25049,-8.422853
1,-0.07617188,1.050415,-0.1708984,0.2385254,0.6386719,0.680542,0.4908447,1.131348,0.7174072,-334.2285,105.1636,-36.07178,-303.955,88.01269,-60.11963,-340.6372,113.7695,-43.5791
1,-0.3964844,-0.06481934,0.9482422,-0.3203125,-1.115234,1.119141,-0.08178711,-0.4765625,1.799683,25.75683,24.71924,-3.784179,359.9853,-80.44433,32.2876,56.03027,7.568357,-27.83203
1,-0.2344971,0.2792969,1.104858,0.1619873,0.3441162,0.1566162,-0.1583252,-0.7711182,1.275757,188.6597,-13.91601,-18.18848,162.9028,-38.63525,-14.4043,522.8881,-119.0796,17.8833
1,-0.6409912,-0.135498,-0.7619629,-0.4064941,-0.4147949,-1.866821,-0.2445068,-0.07067871,-1.710205,95.52001,-13.42773,-17.27295,-93.13964,0.4882813,0.9155273,69.76318,-38.14697,-13.48877
1,-0.5860596,-0.5852051,-0.4306641,0.05493164,-0.449707,0.3312988,-0.3515625,-0.864502,-1.535522,222.5342,20.62988,-46.26464,127.0142,34.05761,-28.9917,33.87451,34.54589,-28.07617
1,-0.5457764,0.3708496,0.7271729,0.0402832,0.9560547,1.157837,0.09521484,0.5063477,1.489136,7.385253,14.09912,-24.4751,-215.1489,-6.530761,21.78955,-88.13476,27.52685,-7.202147
1,-0.7540283,0.3190918,0.5811768,-0.208252,-0.05175781,-0.1459961,-0.1679688,0.9042969,1.011841,-208.6181,18.37158,11.47461,-216.0034,4.272462,35.9497,-431.1523,-2.258299,57.73925
1,-1.011475,0.5129395,-0.6646729,-0.2574463,0.1938477,-1.24585,-0.4656982,0.1420898,-1.391846,-6.286621,9.82666,-19.22607,202.3315,-8.544922,-30.70068,-13.67187,-4.27246,5.249022
1,-0.6743164,0.09216309,-0.7163086,0.3371582,-0.4207764,-0.05163574,0.07971191,-0.2269287,-1.297485,44.37255,-11.2915,-5.065917,50.65918,-21.11816,14.16016,252.9907,-29.66309,-16.54053
1,-0.3883057,-0.01647949,1.277832,0.2860107,-0.1086426,1.994141,0.6231689,-0.5294189,1.942505,-88.68407,-57.49511,-22.52197,-133.0566,-46.20361,-17.45605,-82.39745,-67.32178,-3.295897
1,-0.4146729,-0.1202393,0.8642578,-0.02636719,-0.1037598,-0.4135742,0.2596436,-0.2124023,1.580566,70.3125,-31.25,-19.65332,158.9966,26.24512,2.86865,25.93995,-19.9585,-14.5874
1,-1.017578,-0.2756348,-0.881958,-0.6029053,-0.1553955,-1.746216,-0.6292725,-0.2591553,-2.15979,212.2192,35.52246,-142.0288,141.9067,66.77246,-122.3755,300.9033,93.01758,-119.5068
1,-0.7017822,-0.1168213,-0.6791992,0.3157959,0.1588135,0.2027588,-0.2871094,0.003417969,-1.543457,-8.728027,16.05225,-1.281738,-220.9473,-19.47021,140.7471,-79.04053,47.30225,18.37158
1,0.3291016,0.3809814,1.303711,1.030884,0.4978027,1.98291,1.34668,0.6566162,2.185669,197.6929,0.1220703,-132.5684,206.4209,-15.93018,-131.2866,-14.52637,-35.40039,9.460449
1,-0.6468506,0.111084,0.7454834,-0.9759521,-0.2698975,-0.5582275,0.05493164,0.2279053,1.424683,-212.9516,14.70947,28.44238,-410.6445,14.5874,161.0107,-204.2236,-1.342774,29.72412
1,-0.7907715,-0.1175537,-0.6330566,-0.1439209,-0.2286377,-1.37854,-1.119873,-0.4985352,-1.936768,-340.2099,3.234863,99.42626,-127.2583,-11.47461,70.98388,-537.9028,3.112793,231.9946
1,-0.7327881,0.5267334,0.4041748,0.0579834,0.6442871,1.037231,-0.0859375,0.4156494,-0.3413086,-39.24561,16.8457,-5.676269,300.9643,13.61084,-105.1025,173.706,2.136231,-34.11865
1,-0.6865234,0.3748779,0.6561279,0.04626465,-0.1518555,0.2519531,0.104248,0.4924316,1.289185,-26.30615,-5.615234,-19.34814,12.93946,-22.46094,-13.67188,313.9038,-8.850097,-118.7744
1,-0.574585,0.1278076,-0.9588623,0.1119385,-0.2470703,-1.61499,0.1582031,-0.3989258,-1.363037,413.208,-67.50488,54.6875,439.5141,-61.88965,74.03564,452.4536,-84.35059,60.36377
1,-0.6014404,-0.1401367,1.002563,-0.02685547,-0.2679443,1.961426,0.08508301,-0.5150146,0.3464355,98.75488,-2.563476,-96.43554,-314.4531,64.94141,-151.123,125.061,3.051758,-77.08739
1,-0.6533203,-0.04052734,0.7912598,-0.05187988,0.09960938,-0.2113037,-0.07873535,-0.168335,1.750122,-7.385253,-7.629394,1.098633,-106.1401,-5.065918,97.53417,-420.5932,59.87549,-53.58886
1,-0.7108154,0.09973145,-0.5599365,-0.05749512,0.1402588,-1.351196,-0.109375,0.2398682,-1.5625,-280.4565,111.3281,-2.075195,-273.0713,118.9575,-3.173828,-379.2114,113.8916,94.36034
1,-0.6193848,0.2398682,-0.7178955,0.09143066,0.1401367,-0.157959,0.03393555,0.2803955,-1.509155,42.96875,13.79394,-7.202148,323.4253,-97.53417,-5.126953,50.354,21.42334,-8.300781
